"50";"51";"52";"53";"54";"55";"56";"57";"58";"59";"60"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"3"
"0";"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE"
"0";"0";"4";"0";"D";"D";"D";"D";"D";"D";"D"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"0";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1";"1"
"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"AE"
"BS";"BS";"0";"2";"4";"2";"2";"7";"0";"D";"D"
"0";"0";"0";"2";"2";"2";"2";"2";"2";"2";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"BS";"BS";"BS";"BS";"2";"2";"2";"2";"2";"2";"2"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"BS";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"4";"0";"8"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"6";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"0"
"0";"0";"0";"0";"1";"1";"AE";"AE";"AE";"AE";"AE"
"4";"4";"D";"D";"D";"D";"D";"D";"D";"D";"D"
"0";"0";"0";"0";"0";"0";"7";"7";"7";"7";"6"
"0";"0";"4";"4";"1";"1";"1";"1";"AE";"AE";"AE"
"0";"0";"0";"1";"0";"1";"0";"0";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1"
"BS";"0";"0";"0";"0";"0";"0";"4";"0";"1";"0"
"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"3";"3";"0";"0";"0";"0"
"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"3"
"5";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"5";"0";"0";"0";"0";"0";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"BS";"BS";"BS";"0";"0";"1";"1";"1";"1";"1";"1"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"3"
"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"9";"0"
"0";"5";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"3";"3"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"0";"0";"3"
"3";"0";"0";"0";"1";"1";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"AE"
"0";"1";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"2";"2";"0";"0";"0";"0";"0";"0"
"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"0"
"0";"0";"0";"0";"0";"0";"1";"0";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"0";"3";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"7";"AE";"AE"
"BS";"BS";"BS";"7";"0";"0";"0";"0";"0";"0";"0"
"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"AE"
"0";"0";"0";"0";"5";"0";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"1";"0";"0";"1";"AE";"AE"
"2";"2";"0";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"0";"0"
"3";"3";"3";"3";"3";"3";"3";"3";"7";"AE";"AE"
"1";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"1";"2";"2";"2";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"4";"0"
"1";"1";"1";"1";"1";"0";"0";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"0";"0";"0";"0";"5";"0";"0";"0";"AE";"AE";"AE"
"0";"0";"0";"2";"2";"2";"2";"2";"2";"AE";"AE"
"3";"3";"3";"3";"0";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"3";"0";"3";"3";"3";"3";"3"
"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"0";"0"
"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"0";"0";"0";"1";"1";"0";"0";"0"
"0";"0";"0";"0";"1";"1";"1";"1";"1";"AE";"AE"
"BS";"BS";"BS";"3";"3";"3";"3";"3";"3";"3";"3"
"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"3"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1"
"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"0";"0";"0";"0";"1";"1";"1";"1";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2";"2";"2";"2"
"0";"0";"0";"1";"1";"0";"0";"0";"5";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"4";"0";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"4";"4";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"0"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"4";"4"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"2";"2";"2";"2";"2";"6";"0";"2"
"0";"0";"1";"1";"0";"0";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"3";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"8"
"0";"0";"0";"0";"1";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1"
"BS";"BS";"BS";"BS";"1";"1";"1";"1";"0";"0";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1"
"0";"0";"0";"0";"0";"0";"0";"5";"0";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"5";"0";"0";"0";"0"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"6";"D";"D";"D";"D";"D"
"0";"0";"0";"0";"1";"0";"D";"D";"D";"D";"D"
"0";"0";"0";"0";"5";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"3"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1";"1"
"BS";"BS";"BS";"BS";"0";"1";"1";"0";"0";"0";"1"
"1";"1";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"5";"0";"0";"5";"0";"0";"7";"1";"1"
"1";"0";"0";"0";"0";"0";"0";"0";"0";"AE";"AE"
"BS";"BS";"0";"6";"6";"2";"2";"2";"2";"3";"3"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"6";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"4";"0";"1";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2";"0"
"BS";"BS";"BS";"0";"2";"4";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"9"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"6";"0"
"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"AE"
"2";"2";"2";"2";"2";"2";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"4";"4";"4"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"D";"D";"D"
"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"AE"
"0";"0";"0";"6";"6";"7";"6";"6";"4";"AE";"AE"
"BS";"2";"2";"2";"2";"2";"2";"2";"5";"2";"2"
"0";"0";"0";"1";"0";"0";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"1";"1";"1";"1";"1";"AE";"AE"
"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"3";"3";"3"
"0";"0";"0";"0";"0";"0";"0";"6";"AE";"AE";"AE"
"0";"0";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"9";"0";"0"
"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"3";"3"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"0";"0";"0";"0";"1";"0";"0";"0";"AE";"AE";"AE"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"3";"3"
"BS";"BS";"BS";"BS";"BS";"BS";"4";"4";"4";"4";"4"
"BS";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"1";"0"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"9";"0";"0"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"7"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"1";"1";"1";"0"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"2";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"4";"4"
"BS";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"BS";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1"
"1";"1";"1";"1";"1";"1";"1";"0";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"7";"6"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"3";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2";"8"
"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1";"0";"0"
"0";"0";"5";"0";"0";"0";"0";"0";"0";"AE";"AE"
"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2";"6";"4";"5"
"BS";"BS";"BS";"0";"3";"3";"3";"3";"3";"3";"3"
"0";"0";"0";"0";"0";"0";"7";"7";"7";"7";"AE"
"0";"0";"0";"0";"1";"1";"1";"1";"AE";"AE";"AE"
"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"0";"0";"0";"0";"1";"0";"0";"0"
"0";"0";"0";"0";"0";"1";"0";"0";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"2";"2";"2";"2";"2";"2";"2"
"BS";"BS";"BS";"1";"4";"2";"2";"2";"2";"8";"5"
"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"AE"
"0";"0";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"7"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1";"1";"1"
"BS";"BS";"BS";"0";"0";"1";"1";"1";"1";"1";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"3"
"0";"0";"0";"0";"0";"5";"0";"AE";"AE";"AE";"AE"
"1";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0"
"BS";"BS";"1";"1";"1";"1";"0";"7";"7";"7";"6"
"0";"0";"0";"0";"1";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"1";"1";"1";"AE";"AE"
"BS";"4";"1";"1";"1";"1";"1";"0";"1";"1";"8"
"0";"0";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"8";"0";"0"
"BS";"BS";"BS";"BS";"1";"1";"1";"1";"0";"0";"0"
"BS";"BS";"BS";"0";"2";"2";"2";"2";"2";"2";"8"
"BS";"BS";"0";"0";"1";"1";"1";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE"
"1";"0";"0";"0";"0";"0";"0";"0";"AE";"AE";"AE"
"0";"0";"0";"0";"1";"1";"1";"AE";"AE";"AE";"AE"
"2";"2";"4";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0"
"BS";"BS";"BS";"BS";"BS";"0";"0";"3";"0";"1";"1"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"9"
"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"1"
"0";"0";"0";"2";"2";"2";"2";"2";"AE";"AE";"AE"
"1";"1";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"6";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"5";"5"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"BS";"BS";"0";"0";"0";"0";"0";"1";"1";"1";"0"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"6";"0"
"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"0";"0"
"0";"0";"0";"0";"1";"1";"1";"AE";"AE";"AE";"AE"
"0";"0";"0";"3";"0";"0";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"1";"1";"1";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"0";"0";"0";"0";"0";"0";"5";"1";"AE";"AE";"AE"
"BS";"BS";"0";"1";"1";"1";"1";"1";"1";"0";"0"
"0";"0";"0";"1";"1";"1";"1";"1";"0";"1";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"9"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"BS";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1"
"2";"2";"2";"2";"2";"2";"2";"AE";"AE";"AE";"AE"
"BS";"1";"0";"1";"1";"1";"0";"1";"0";"1";"1"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"2";"2"
"0";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"1"
"3";"3";"3";"3";"3";"3";"3";"3";"7";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"3";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1"
"BS";"BS";"BS";"BS";"BS";"5";"0";"0";"0";"0";"0"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"6";"1"
"BS";"BS";"BS";"0";"0";"0";"0";"2";"2";"0";"0"
"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"AE"
"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1";"1";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"0";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"BS";"BS";"BS";"3";"3";"3";"3";"3";"3";"0";"3"
"BS";"BS";"BS";"BS";"4";"4";"4";"4";"4";"4";"4"
"0";"1";"1";"1";"1";"0";"0";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3"
"BS";"BS";"2";"2";"2";"2";"2";"2";"2";"2";"2"
"BS";"BS";"BS";"5";"0";"0";"0";"0";"0";"0";"0"
"BS";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"0";"9";"0";"0"
"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1";"1";"0"
"0";"0";"0";"0";"0";"6";"8";"0";"9";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"4";"2"
"0";"0";"1";"0";"D";"D";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"0";"0";"0";"5";"D";"D";"D"
"2";"2";"2";"0";"0";"0";"0";"0";"0";"AE";"AE"
"0";"0";"0";"6";"1";"1";"0";"1";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1"
"0";"0";"0";"0";"6";"7";"6";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"1";"1";"1";"AE";"AE"
"0";"0";"0";"2";"0";"0";"0";"AE";"AE";"AE";"AE"
"0";"3";"0";"0";"0";"0";"0";"0";"1";"AE";"AE"
"4";"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"BS";"BS";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"4";"8"
"BS";"BS";"BS";"BS";"BS";"1";"1";"3";"0";"3";"3"
"BS";"BS";"BS";"BS";"BS";"1";"D";"D";"D";"D";"D"
"BS";"BS";"1";"1";"0";"0";"0";"0";"0";"0";"1"
"1";"1";"1";"0";"1";"1";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"5";"0";"0";"0"
"1";"1";"1";"1";"0";"0";"0";"0";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"0";"1";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"BS";"BS";"0";"0";"0";"0";"0";"8";"0";"0";"0"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"0";"D";"D"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"7";"7";"0"
"0";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"D"
"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"6";"6";"7";"2";"4";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"3";"3";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"4";"4";"1";"1"
"0";"0";"0";"0";"3";"0";"0";"0";"0";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"2";"2";"2";"0";"2";"2"
"1";"1";"1";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"1";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"2";"2";"2";"2";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"4";"2";"2";"4";"4";"4";"1";"1";"AE";"AE";"AE"
"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"2";"2";"2";"2";"2";"2";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"1";"1";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1"
"BS";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0"
"0";"0";"0";"6";"6";"7";"0";"1";"1";"1";"1"
"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"AE"
"BS";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1"
"0";"0";"0";"7";"0";"0";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"AE"
"0";"0";"0";"4";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"2";"2";"2";"2";"2";"2";"AE";"AE"
"0";"0";"0";"0";"0";"1";"1";"1";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"7";"7";"7";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"4";"4";"1";"1";"1"
"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"1";"0";"0";"0";"0";"0";"0";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"2";"2";"2";"2";"8"
"BS";"BS";"0";"0";"0";"5";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"0";"0";"0";"1";"1";"1";"1";"0"
"BS";"0";"1";"1";"1";"1";"1";"0";"0";"0";"0"
"BS";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"4";"4";"4";"4";"0";"1";"1";"1";"1";"1";"AE"
"BS";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"2";"2";"2";"2";"2";"0";"2";"5"
"1";"1";"0";"3";"0";"0";"3";"AE";"AE";"AE";"AE"
"0";"0";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"0"
"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"AE"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"0";"0";"0"
"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"1"
"0";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"3";"1";"1";"1";"1"
"0";"0";"0";"0";"6";"7";"6";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"1"
"0";"0";"2";"0";"0";"7";"6";"6";"5";"5";"AE"
"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"AE"
"0";"0";"0";"0";"0";"1";"1";"1";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"1";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"3";"0";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1"
"BS";"BS";"BS";"0";"0";"3";"3";"6";"5";"0";"0"
"0";"0";"0";"0";"0";"0";"1";"0";"5";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"4";"4";"4";"5";"5"
