"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50"
"4";"4";"3";"3";"2";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"0";"0";"4";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"1";"1";"1";"0"
"0";"0";"2";"0";"4";"0";"0";"0";"0";"0";"AE"
"4";"4";"3";"3";"2";"2";"3";"0";"0";"0";"AE"
"0";"0";"0";"4";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1"
"3";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"AE";"AE"
"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"0"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"AE"
"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"5";"0";"0";"0"
"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0"
"BS";"0";"0";"0";"0";"0";"0";"0";"1";"0";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2";"2";"2";"2"
"0";"0";"0";"0";"0";"0";"0";"1";"1";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"3"
"BS";"BS";"0";"1";"1";"1";"1";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"2"
"0";"0";"0";"0";"0";"1";"1";"1";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"5";"0";"0"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"0";"0";"0";"0";"1";"1";"1";"AE";"AE";"AE";"AE"
"0";"3";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3"
"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"3"
"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"AE"
"BS";"BS";"4";"0";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"0";"0";"0";"0";"0";"0";"5";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1"
"1";"0";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"0";"0";"0"
"0";"0";"2";"1";"1";"1";"0";"0";"AE";"AE";"AE"
"0";"0";"0";"1";"0";"0";"0";"0";"0";"AE";"AE"
"BS";"0";"0";"0";"1";"1";"1";"1";"1";"0";"1"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1"
"0";"4";"3";"3";"2";"2";"3";"2";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"3";"2";"2";"2";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"3";"0"
"BS";"BS";"BS";"0";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"0";"0";"0";"0";"0";"4";"0";"0";"AE";"AE";"AE"
"1";"0";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"3";"0";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0"
"1";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"0"
"BS";"BS";"BS";"3";"2";"2";"3";"2";"2";"2";"2"
"0";"0";"0";"0";"0";"0";"0";"1";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"4";"2"
"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"0";"0"
"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"AE"
"BS";"BS";"3";"3";"2";"2";"3";"2";"2";"2";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"4"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"0";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"4";"4"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"2";"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE"
"0";"3";"0";"0";"0";"0";"0";"0";"AE";"AE";"AE"
"BS";"2";"2";"2";"3";"3";"2";"3";"3";"3";"3"
"BS";"BS";"0";"0";"0";"0";"0";"0";"3";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"4";"4"
"BS";"BS";"BS";"0";"0";"1";"0";"0";"4";"4";"4"
"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"5";"0";"0";"0"
"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0"
"BS";"0";"0";"0";"0";"1";"3";"2";"2";"2";"2"
"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"3";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"4";"4";"3";"3";"2";"2";"3";"2";"0";"2";"AE"
"0";"0";"0";"0";"0";"1";"4";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"0";"0";"4";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"3";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0"
"BS";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"AE"
"0";"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0"
"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"4";"1";"1";"1";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"0";"0";"3";"3";"3";"3"
"BS";"BS";"BS";"BS";"0";"0";"5";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"4";"4";"0"
"0";"0";"0";"0";"0";"0";"5";"0";"0";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"2";"2";"2"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"0";"1";"1";"1"
"4";"0";"3";"3";"2";"2";"3";"2";"2";"4";"1"
"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1"
"1";"1";"1";"1";"1";"1";"0";"0";"0";"AE";"AE"
"0";"0";"0";"4";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"3";"0";"0";"1";"1";"1";"1";"1";"AE"
"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1"
"0";"0";"0";"1";"0";"0";"0";"AE";"AE";"AE";"AE"
"BS";"4";"3";"3";"0";"0";"0";"0";"0";"0";"0"
"BS";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"5"
"1";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"4";"3";"1";"1";"1";"0";"1";"1";"AE";"AE"
"0";"0";"0";"0";"0";"4";"0";"0";"0";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"5";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1";"0"
"BS";"BS";"BS";"0";"0";"3";"0";"0";"0";"0";"3"
"0";"0";"0";"0";"0";"1";"0";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"5"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"2";"2";"2"
"BS";"BS";"0";"0";"0";"1";"1";"0";"0";"0";"0"
"0";"0";"0";"4";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1";"1";"1"
"0";"0";"0";"0";"2";"2";"3";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"4";"0";"0";"0";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"3";"3"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"3";"3"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"BS";"BS";"BS";"0";"0";"4";"0";"0";"0";"0";"0"
"1";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1"
"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"0";"0"
"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1";"0";"0"
"0";"0";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"2";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"BS";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1";"1"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"4";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0"
"0";"0";"0";"0";"0";"0";"0";"1";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"1";"1";"1";"0";"0";"1"
"0";"0";"0";"0";"1";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1"
"0";"0";"0";"1";"1";"0";"0";"0";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"4";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0"
"0";"0";"2";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"5";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"4"
"0";"0";"0";"0";"0";"4";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"0";"0";"0";"0";"2";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"4"
"BS";"BS";"BS";"0";"0";"1";"4";"4";"4";"4";"4"
"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"AE"
"BS";"BS";"BS";"BS";"0";"0";"1";"0";"0";"1";"0"
"BS";"BS";"2";"0";"0";"0";"0";"0";"0";"0";"D"
"BS";"BS";"BS";"BS";"3";"3";"0";"0";"3";"3";"3"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"3";"3"
"0";"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
"BS";"BS";"BS";"1";"1";"1";"0";"0";"D";"D";"D"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"4";"2"
"0";"0";"0";"0";"0";"3";"2";"0";"0";"0";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"2"
"1";"1";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"3";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"2"
"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"BS";"2";"2";"2";"3";"3";"2";"3";"3";"3";"3"
"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1"
"0";"0";"0";"0";"1";"0";"0";"AE";"AE";"AE";"AE"
"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"AE"
"0";"0";"5";"0";"0";"0";"0";"0";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1"
"0";"0";"0";"4";"0";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"2";"3";"2";"2";"2";"2"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"3";"0"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1"
"0";"1";"0";"1";"0";"0";"AE";"AE";"AE";"AE";"AE"
"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"5";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"0";"0"
"4";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"4";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1"
"2";"2";"2";"2";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"0"
"BS";"0";"1";"0";"0";"1";"1";"1";"1";"1";"0"
"BS";"BS";"BS";"BS";"3";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"0";"1";"1";"1"
"0";"0";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"AE"
"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"AE"
"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"0";"0";"0";"4";"0";"0";"0";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1";"1";"1"
"BS";"BS";"BS";"BS";"3";"3";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"0";"2";"4";"4";"4";"4";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"2";"3";"3";"3";"3"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1"
"BS";"BS";"BS";"BS";"BS";"4";"0";"0";"0";"0";"0"
"0";"1";"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"0";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"2"
"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"0";"1";"0";"1";"1";"0";"0"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"2";"2"
"BS";"BS";"BS";"BS";"0";"1";"1";"0";"0";"0";"0"
"BS";"BS";"2";"2";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"1"
"0";"2";"2";"0";"1";"0";"0";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"1";"1";"0";"0";"0";"0"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"0";"0";"0";"0";"1";"1";"1";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"4";"5";"0";"D";"D";"D"
"0";"0";"0";"0";"0";"0";"5";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"5";"0";"D"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"BS";"BS";"BS";"BS";"2";"2";"3";"2";"2";"2";"2"
"BS";"BS";"BS";"BS";"2";"2";"3";"2";"2";"2";"1"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1"
"0";"0";"0";"0";"2";"0";"0";"1";"0";"0";"1"
"BS";"BS";"5";"0";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"1"
"0";"0";"0";"1";"1";"1";"1";"1";"1";"AE";"AE"
"BS";"BS";"0";"0";"1";"2";"4";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"5";"0"
"BS";"BS";"0";"0";"0";"4";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1"
"0";"4";"3";"0";"1";"1";"1";"1";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"0";"0"
"BS";"BS";"BS";"0";"0";"0";"0";"5";"0";"0";"0"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"2";"0"
"1";"0";"1";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"5";"0";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"3";"0";"0";"0";"0";"0"
"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"0";"0";"0";"0";"0";"0";"0";"1";"1";"AE";"AE"
"0";"0";"3";"1";"1";"1";"1";"1";"1";"1";"1"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"5";"0";"0"
"0";"0";"4";"0";"0";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"0";"0";"0"
"0";"0";"0";"0";"0";"0";"0";"1";"1";"AE";"AE"
"0";"0";"0";"0";"4";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"1";"1";"1";"0";"1";"1"
"BS";"0";"0";"0";"0";"3";"2";"3";"3";"3";"3"
"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"AE"
"BS";"BS";"2";"2";"3";"0";"D";"D";"D";"D";"D"
"0";"0";"0";"0";"1";"1";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"0";"1";"0";"1";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"2";"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"5";"0";"0";"0";"0"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1";"1"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"4";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"0";"3";"3"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"3";"0";"0";"0";"0"
"BS";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0"
"0";"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"4";"4"
"0";"0";"0";"0";"0";"0";"0";"1";"AE";"AE";"AE"
"0";"3";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"4";"4";"4";"2";"2"
"BS";"BS";"BS";"BS";"0";"1";"0";"2";"2";"2";"2"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"1";"1";"1";"5";"AE";"AE";"AE"
"0";"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1"
"BS";"BS";"0";"0";"0";"2";"1";"1";"1";"1";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"3";"0";"3"
"BS";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"BS";"BS";"BS";"1";"1";"2";"4";"1";"1";"1";"1"
"BS";"BS";"5";"0";"0";"0";"0";"0";"0";"0";"0"
"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3"
"BS";"BS";"BS";"BS";"0";"0";"1";"0";"0";"0";"0"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"BS";"BS";"0";"0";"3";"3";"2";"3";"3";"0";"1"
"1";"1";"1";"0";"0";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"1";"1";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1";"0"
"0";"0";"0";"0";"0";"0";"1";"3";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"1";"4";"4";"4";"4"
"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"0";"0";"0";"1";"1";"1";"1";"1";"1";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"3";"3";"0";"0"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"5";"0"
"BS";"BS";"BS";"BS";"0";"0";"0";"1";"1";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"5"
"3";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"0";"0";"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE"
"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"AE"
"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0"
"0";"0";"0";"2";"3";"3";"0";"0";"0";"0";"0"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"0";"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1"
"1";"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"4";"4"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"4"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"0";"0"
"BS";"BS";"BS";"0";"3";"1";"1";"1";"0";"3";"3"
"0";"0";"0";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"0"
"0";"0";"1";"0";"0";"0";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"5";"0"
"0";"0";"0";"0";"1";"0";"2";"3";"3";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"BS";"0";"0";"0";"0";"2";"3";"2";"0";"0";"0"
"0";"0";"4";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
