"60";"61";"62";"63";"64";"65";"66";"67";"68";"69";"70"
"BS";"BS";"BS";"BS";"2";"2";"2";"2";"2";"2";"2"
"8";"4";"1";"1";"1";"1";"1";"1";"1";"1";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"12"
"BS";"BS";"0";"0";"0";"1";"1";"1";"1";"1";"1"
"0";"0";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"13";"0";"0";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"AE"
"1";"0";"0";"0";"0";"7";"0";"9";"0";"0";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"4";"0";"0";"0"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"BS";"BS";"1";"1";"1";"1";"0";"4";"4";"10";"0"
"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"0";"0";"0";"2";"2";"0";"0";"2";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"BS";"BS";"1";"1";"1";"0";"3";"5";"5";"5";"4"
"0";"0";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1";"0"
"2";"2";"2";"2";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3"
"1";"1";"0";"0";"0";"0";"0";"0";"0";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1";"1"
"0";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"4";"4";"4";"4";"0"
"0";"0";"1";"0";"1";"1";"13";"AE";"AE";"AE";"AE"
"3";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"2";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"0";"0"
"1";"1";"1";"1";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"2";"2";"2";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"3";"3";"0"
"BS";"BS";"BS";"BS";"3";"3";"3";"3";"3";"3";"3"
"0";"0";"1";"4";"4";"4";"4";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"3";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"1";"0";"0";"0";"1";"0";"1";"AE";"AE"
"BS";"BS";"0";"2";"2";"4";"1";"1";"1";"1";"1"
"1";"0";"0";"0";"0";"0";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"1"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0"
"BS";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"1";"1";"0";"0";"1";"0"
"0";"0";"0";"0";"0";"5";"5";"5";"5";"0";"AE"
"0";"4";"8";"5";"5";"6";"6";"6";"6";"6";"AE"
"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"7";"0";"0";"0";"0";"0";"0";"0"
"9";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"4";"2";"2"
"0";"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
"0";"0";"1";"1";"1";"12";"15";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1"
"1";"0";"0";"1";"7";"D";"D";"D";"D";"D";"D"
"BS";"9";"9";"3";"3";"3";"3";"3";"3";"3";"3"
"4";"4";"4";"0";"0";"0";"0";"1";"D";"D";"D"
"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1"
"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"12"
"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1"
"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"3";"3";"3";"3";"3";"3";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"1";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"3";"3";"3";"7";"3";"3";"3";"14"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"5";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1";"1"
"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"AE"
"1";"1";"0";"0";"0";"0";"0";"0";"AE";"AE";"AE"
"3";"0";"0";"0";"0";"1";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"1";"1";"1";"1";"1";"1";"1";"0";"1";"AE";"AE"
"3";"3";"3";"3";"3";"0";"0";"3";"0";"AE";"AE"
"BS";"BS";"BS";"0";"0";"3";"3";"3";"3";"3";"3"
"0";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"4";"4";"4";"4";"4";"0";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1";"1"
"0";"0";"0";"0";"1";"0";"1";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"AE"
"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"14";"0";"AE"
"7";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"BS";"0";"7";"0";"13";"0";"0";"0";"0";"D";"D"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"9";"9";"10";"9";"7";"AE";"AE";"AE"
"0";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"6"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"0";"0"
"0";"0";"0";"0";"0";"0";"1";"1";"AE";"AE";"AE"
"2";"0";"2";"2";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1";"1";"1"
"4";"4";"4";"8";"0";"0";"1";"0";"0";"0";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1";"0";"1"
"0";"0";"5";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"4";"8";"4";"4";"4";"4";"4";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"D";"D"
"6";"6";"6";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"3";"3";"0";"0";"5";"11";"11";"4"
"BS";"0";"0";"0";"0";"0";"0";"0";"8";"7";"8"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"0";"0";"3";"3";"0";"0";"0";"0";"0"
"0";"0";"0";"13";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"8";"1";"1";"1";"1";"1";"1";"0";"0";"0";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"12";"0";"0"
"0";"0";"0";"0";"0";"0";"12";"9";"8";"AE";"AE"
"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1"
"0";"0";"0";"0";"1";"1";"1";"1";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"7"
"1";"0";"1";"1";"1";"5";"5";"5";"AE";"AE";"AE"
"5";"5";"5";"5";"5";"6";"6";"6";"AE";"AE";"AE"
"3";"3";"3";"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"1";"1";"0";"1";"0";"D"
"BS";"BS";"0";"0";"0";"0";"0";"1";"1";"1";"0"
"0";"0";"0";"0";"0";"0";"0";"9";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"0";"0";"0";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"1";"1"
"0";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"5";"0";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"0"
"BS";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0"
"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1"
"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"7";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"2";"0"
"BS";"BS";"BS";"0";"2";"2";"2";"2";"2";"2";"2"
"BS";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0"
"2";"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"1";"0";"0";"D";"D"
"5";"5";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"4";"1";"1";"1";"0"
"0";"2";"2";"2";"2";"2";"2";"2";"2";"2";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"1";"1";"1";"1"
"BS";"0";"1";"1";"1";"0";"6";"6";"10";"2";"2"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"0";"0";"0";"0";"2";"2";"10";"13"
"BS";"BS";"BS";"BS";"0";"0";"0";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1"
"7";"0";"0";"D";"D";"D";"D";"D";"D";"D";"D"
"1";"1";"1";"14";"D";"D";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"12";"0";"0"
"1";"1";"0";"9";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"AE"
"BS";"BS";"BS";"0";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"0";"0"
"3";"3";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4"
"BS";"0";"3";"10";"D";"D";"D";"D";"D";"D";"D"
"BS";"BS";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"AE"
"1";"1";"1";"1";"0";"D";"D";"D";"D";"D";"D"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"AE"
"BS";"BS";"BS";"0";"1";"0";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"4";"10";"D"
"BS";"BS";"BS";"0";"0";"0";"3";"0";"3";"3";"0"
"0";"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"6";"6";"6";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"0"
"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"12";"0";"D"
"0";"0";"0";"1";"11";"1";"1";"1";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"14";"0";"0"
"BS";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"1";"4";"4";"4";"10";"8";"8";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"3";"3";"3";"3";"3";"3";"9"
"BS";"BS";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"AE"
"8";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"1";"1";"1";"0";"5";"5";"9";"8";"AE";"AE"
"0";"0";"0";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"8";"0";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"D";"D";"D";"D";"D";"D";"D";"D";"D";"D"
"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"2";"2";"0";"2";"2"
"BS";"BS";"BS";"1";"1";"1";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"6";"6";"6";"6"
"BS";"BS";"BS";"4";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"0";"1";"1";"1"
"1";"1";"1";"1";"0";"6";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"0";"0";"0";"AE";"AE";"AE";"AE";"AE"
"9";"10";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"AE"
"BS";"BS";"BS";"0";"0";"0";"7";"3";"0";"0";"0"
"1";"1";"1";"1";"1";"1";"4";"1";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"5";"5";"0";"14";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"0";"1";"0";"1";"1";"AE";"AE";"AE"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1"
"BS";"BS";"4";"4";"4";"4";"4";"4";"0";"0";"D"
"1";"1";"1";"1";"1";"0";"1";"4";"0";"0";"1"
"0";"11";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"1";"1";"1";"1";"1";"1";"0";"1";"1"
"0";"0";"0";"0";"1";"1";"1";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"0"
"0";"9";"9";"9";"9";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"AE"
"9";"10";"10";"0";"0";"D";"D";"D";"D";"D";"D"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"1";"1";"1";"1";"1";"1";"1";"1"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"10";"D";"D";"D";"D";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1";"1"
"1";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"2";"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"3";"3";"0";"0";"0";"0"
"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"0";"0";"3";"12";"1";"1";"1";"1";"1";"1";"AE"
"1";"0";"5";"0";"4";"1";"1";"1";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"AE"
"0";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"4";"4";"0";"0";"8";"10";"7";"9";"9"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"2";"2";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"3"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"0"
"0";"0";"0";"0";"1";"1";"1";"0";"1";"1";"AE"
"0";"0";"0";"0";"1";"6";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"2";"2"
"0";"0";"0";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"1";"1";"0";"0";"0";"0";"0";"0";"AE";"AE";"AE"
"0";"0";"0";"0";"6";"D";"D";"D";"D";"D";"D"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"4"
"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"5"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6"
"3";"3";"3";"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"4";"4";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1"
"3";"3";"D";"D";"D";"D";"D";"D";"D";"D";"D"
"0";"0";"0";"0";"1";"1";"0";"AE";"AE";"AE";"AE"
"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1";"12"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"5"
"0";"0";"0";"0";"0";"0";"9";"7";"9";"AE";"AE"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"4";"0";"1";"D";"D"
"0";"3";"3";"13";"12";"13";"AE";"AE";"AE";"AE";"AE"
"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"3";"3"
"BS";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"2";"2";"2"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0"
"0";"0";"5";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"11";"0";"0";"0"
"BS";"0";"0";"0";"0";"0";"0";"1";"0";"0";"6"
"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"AE"
"1";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE"
"0";"0";"10";"0";"0";"0";"0";"0";"0";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"0";"4";"4";"10"
"0";"0";"0";"1";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"1";"1";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"3";"3";"3";"0";"3";"3"
"8";"4";"4";"0";"1";"6";"6";"4";"2";"AE";"AE"
"3";"3";"3";"3";"3";"3";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"1";"1";"1";"1";"1";"4";"2"
"BS";"BS";"BS";"BS";"BS";"0";"0";"2";"4";"1";"1"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"0";"0";"2";"2";"2";"2";"2";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"0";"11";"11";"11";"14";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"2";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"3"
"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"AE"
"0";"1";"1";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"1";"1";"0";"0";"0";"0";"0";"0";"0";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1";"1"
"BS";"BS";"BS";"0";"0";"0";"0";"1";"1";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"13";"0";"0";"0"
"BS";"BS";"0";"2";"2";"2";"2";"2";"2";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"12";"0";"D"
"0";"5";"5";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"8";"4";"4";"4";"4";"4";"4";"4";"5"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"AE"
"BS";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"0";"2";"2";"2";"2";"2";"0";"D"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0"
"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"AE"
"1";"1";"1";"0";"4";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"4";"4";"4";"0";"D";"D";"D"
"BS";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1"
"BS";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"2";"2";"0";"5";"2";"2";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"0";"3";"3";"3";"3";"0";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"5";"5";"5";"5";"5";"AE"
"0";"4";"0";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"BS";"3";"0";"0";"4";"0";"0";"0";"0";"0";"4"
"BS";"0";"4";"2";"2";"2";"2";"0";"2";"0";"10"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1"
"BS";"BS";"BS";"4";"4";"9";"2";"2";"10";"4";"10"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"11";"11"
"BS";"BS";"BS";"BS";"1";"0";"1";"1";"1";"1";"1"
"BS";"BS";"3";"3";"3";"3";"3";"0";"0";"D";"D"
"2";"2";"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"0";"0";"6";"0";"0";"0";"0";"AE";"AE"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"2";"2";"2";"2";"2";"2";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"11";"11"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"3";"D";"D";"D";"D";"D";"D";"D";"D"
"BS";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1"
"0";"0";"0";"0";"3";"3";"3";"3";"3";"3";"3"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1";"1"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"1";"1";"1";"1";"1";"1";"1";"1";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1"
"BS";"BS";"BS";"BS";"1";"1";"0";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1"
"BS";"BS";"3";"3";"3";"3";"3";"0";"3";"3";"0"
"0";"9";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"6";"0";"0";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0"
"1";"1";"8";"2";"2";"2";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"AE"
"BS";"BS";"BS";"BS";"BS";"1";"0";"0";"1";"0";"0"
"0";"7";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"1";"0";"0";"0";"0";"0"
"BS";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"15";"13";"AE";"AE"
"BS";"2";"0";"2";"2";"2";"2";"2";"10";"6";"6"
"0";"0";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"10"
"0";"0";"6";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"6";"6";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"1";"1";"AE";"AE"
"0";"0";"0";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"0";"1";"1";"1";"0";"1";"1";"1";"AE";"AE";"AE"
"BS";"0";"0";"4";"8";"2";"2";"8";"1";"1";"1"
"BS";"BS";"BS";"0";"0";"1";"0";"1";"0";"0";"0"
